"GO_ID"	"Term"	"p.value"	"p.adj"	"z.score"	"set.size"	"set.mean"	"set.sd"
"GO:0046112"	"nucleobase biosynthetic process"	0.0479256430202701	0.226248196086936	1.66530818681541	14	0.00410727726439229	0.00629598922805449
"GO:0008654"	"phospholipid biosynthetic process"	0.0481068075233326	0.226882737522578	1.66349387925408	222	0.00169278842504737	0.00733089375543969
"GO:0060713"	"labyrinthine layer morphogenesis"	0.0481198869807342	0.226889299506926	-1.66336310421768	20	-0.00179671814941961	0.0096885604633699
"GO:0007044"	"cell-substrate junction assembly"	0.0481977198495819	0.227145942636583	1.66258547948651	77	0.00225756984404349	0.00781665032194902
"GO:0051180"	"vitamin transport"	0.0482379810496735	0.227209336130209	-1.66218362584354	29	-0.00133890338416784	0.00805521317720203
"GO:0030291"	"protein serine/threonine kinase inhibitor activity"	0.0483198043937917	0.227390398194767	1.66136775970613	28	0.00315889062521328	0.00700447344400196
"GO:0002699"	"positive regulation of immune effector process"	0.0483213323048544	0.227390398194767	-1.66135253531552	143	-0.000109502091711701	0.00740756170864156
"GO:0016529"	"sarcoplasmic reticulum"	0.0483433017386051	0.227390398194767	1.66113367034529	57	0.00247889253351747	0.00918574314620817
"GO:0051491"	"positive regulation of filopodium assembly"	0.0484126138419598	0.227606117679856	-1.66044368693213	21	-0.00172727078160718	0.00638342282956333
"GO:0051353"	"positive regulation of oxidoreductase activity"	0.0484344618089548	0.22765369797468	1.66022636004805	43	0.00271897577234817	0.00751599880922056
"GO:0051346"	"negative regulation of hydrolase activity"	0.0485648268286673	0.228011358490125	1.65893121542397	353	0.00152262316345117	0.00703140506274021
"GO:0001056"	"RNA polymerase III activity"	0.0485810312546443	0.228011358490125	1.65877042272285	18	0.00371600219997468	0.00868034434192184
"GO:0005666"	"DNA-directed RNA polymerase III complex"	0.0485810312546443	0.228011358490125	1.65877042272285	18	0.00371600219997468	0.00868034434192184
"GO:0006385"	"transcription elongation from RNA polymerase III promoter"	0.0485810312546443	0.228011358490125	1.65877042272285	18	0.00371600219997468	0.00868034434192184
"GO:0006386"	"termination of RNA polymerase III transcription"	0.0485810312546443	0.228011358490125	1.65877042272285	18	0.00371600219997468	0.00868034434192184
"GO:0045913"	"positive regulation of carbohydrate metabolic process"	0.0486015678281599	0.228051888114055	-1.6585667047395	62	-0.000629368181589375	0.00672127682036161
"GO:0007052"	"mitotic spindle organization"	0.0486131626321842	0.228051888114055	1.65845171740326	59	0.00244913307874364	0.00715677439225047
"GO:0007422"	"peripheral nervous system development"	0.0486249988463697	0.228052301910058	1.65833435858119	72	0.00230082104807583	0.00681746823520758
"GO:0014032"	"neural crest cell development"	0.0486412914325288	0.228073610939191	1.6581728511415	52	0.00255076800083641	0.00650920782380501
"GO:0031901"	"early endosome membrane"	0.0487047218122181	0.228256945009337	1.65754448117948	96	0.00211048264028927	0.0070519973458908
"GO:0010038"	"response to metal ion"	0.0487282060366465	0.228260602216067	1.65731200178112	262	0.00162543008418493	0.00778544653821261
"GO:0050871"	"positive regulation of B cell activation"	0.0488087879815273	0.228527783959819	-1.6565149702402	62	-0.000627487672525956	0.00540885780808112
"GO:1903053"	"regulation of extracellular matrix organization"	0.0489352220347659	0.22906451172869	1.65526653484029	23	0.00338447915432146	0.0062966257445938
"GO:0008023"	"transcription elongation factor complex"	0.0489721316252374	0.229125898337744	1.6549025681397	36	0.00288282201380385	0.00714073507810248
"GO:0035307"	"positive regulation of protein dephosphorylation"	0.0491095939297094	0.2293829252559	1.65354897275301	20	0.00356243043557475	0.00823298034534441
"GO:0033008"	"positive regulation of mast cell activation involved in immune response"	0.0491512178617317	0.229466917059148	-1.65313969764841	13	-0.00242283301307321	0.00718494858281353
"GO:0043306"	"positive regulation of mast cell degranulation"	0.0491512178617317	0.229466917059148	-1.65313969764841	13	-0.00242283301307321	0.00718494858281353
"GO:0052652"	"cyclic purine nucleotide metabolic process"	0.0492122352412976	0.229691189174715	-1.65254023287238	150	-8.05051354786642e-05	0.00683644980562765
"GO:0009147"	"pyrimidine nucleoside triphosphate metabolic process"	0.0492229212325786	0.229691189174715	1.65243530951992	21	0.00349621282928404	0.00972995090725928
"GO:0060760"	"positive regulation of response to cytokine stimulus"	0.0492533756289847	0.229778064818517	1.65213638438664	26	0.00323156608424811	0.0079965170992305
"GO:0010455"	"positive regulation of cell fate commitment"	0.0492951055630851	0.229917488993419	-1.65172702379325	13	-0.00242000139464025	0.00978369564455818
"GO:0038084"	"vascular endothelial growth factor signaling pathway"	0.0493387377104584	0.230010292338235	1.65129929874236	20	0.00355879562795516	0.00870031730323555
"GO:0002718"	"regulation of cytokine production involved in immune response"	0.0493505495357896	0.230010292338235	-1.65118355960564	51	-0.000778377366876797	0.00843821878508168
"GO:0060076"	"excitatory synapse"	0.0494149192313471	0.230255019711692	-1.65055321625102	22	-0.00165176825363447	0.00574530927149464
"GO:0072525"	"pyridine-containing compound biosynthetic process"	0.049459553139724	0.230407690316372	-1.6501165212747	18	-0.00191969385649274	0.00519753212406906
"GO:0000786"	"nucleosome"	0.0495238690414439	0.230486057500002	-1.64948781196374	99	-0.000304349349497659	0.00422750527177334
"GO:1990104"	"DNA bending complex"	0.0495238690414439	0.230486057500002	-1.64948781196374	99	-0.000304349349497659	0.00422750527177334
"GO:0072678"	"T cell migration"	0.0495456156541206	0.230528917740941	-1.64927537902415	36	-0.00109447944087001	0.00823606525932594
"GO:0032570"	"response to progesterone"	0.0495864031810183	0.230528917740941	1.64887714449468	34	0.00293322891521887	0.00787923901402361
"GO:0008601"	"protein phosphatase type 2A regulator activity"	0.0496402210456801	0.230528917740941	1.64835208632413	20	0.00355403380464048	0.00631038098563578
"GO:0010880"	"regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum"	0.0496908881533217	0.230589535143776	1.64785818254534	25	0.003271809901867	0.00951450664275237
"GO:0016266"	"O-glycan processing"	0.0497424084592339	0.230618493673429	-1.64735637362718	51	-0.000774508509963861	0.00666241803116546
"GO:0007216"	"G-protein coupled glutamate receptor signaling pathway"	0.0497871336762684	0.230770735177584	-1.64692108514068	13	-0.00241036818423806	0.00661544764639593
"GO:0042771"	"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator"	0.0498478684643549	0.230886858179446	1.64633048252785	42	0.00272518208662699	0.00780308792968224
"GO:0019897"	"extrinsic component of plasma membrane"	0.0498907351362352	0.231030283984875	1.64591398006875	131	0.00192653104389929	0.00906591304135977
"GO:0051119"	"sugar transmembrane transporter activity"	0.0499108493367825	0.231068306063826	1.64571864424358	22	0.00342588997905035	0.00871047609437753
"GO:0061035"	"regulation of cartilage development"	0.0500286958698784	0.231338028638894	1.64457545632348	57	0.00246306224061528	0.00799095616760728
"GO:0008089"	"anterograde axon cargo transport"	0.0501513343376139	0.231849893346454	1.64338806123524	20	0.00354601340873801	0.00805645444232652
"GO:0035258"	"steroid hormone receptor binding"	0.0502626976088895	0.232158896270144	1.64231183712405	71	0.00229703772336169	0.00714343728394123
"GO:2001212"	"regulation of vasculogenesis"	0.0502975426339063	0.232231301638785	-1.64197548224254	13	-0.00240045502538867	0.00889495995547096
"GO:0010743"	"regulation of macrophage derived foam cell differentiation"	0.050324808909534	0.232264667273389	-1.641712413621	28	-0.00135048804667161	0.00599395420784764
"GO:0030825"	"positive regulation of cGMP metabolic process"	0.0503741670884362	0.23228503875486	-1.64123648818809	20	-0.00176096808422825	0.00865175030985275
"GO:0030898"	"actin-dependent ATPase activity"	0.0504615782587283	0.23228503875486	1.64039455610201	12	0.00431321562782149	0.00988555512590941
"GO:0022010"	"central nervous system myelination"	0.050534981246854	0.23228503875486	-1.63968844597993	13	-0.0023958708009306	0.00293090882501855
"GO:0032291"	"axon ensheathment in central nervous system"	0.050534981246854	0.23228503875486	-1.63968844597993	13	-0.0023958708009306	0.00293090882501855
"GO:0006695"	"cholesterol biosynthetic process"	0.0505630461980025	0.23228503875486	1.63941868724512	45	0.00265538782048791	0.0069047357359027
"GO:0006869"	"lipid transport"	0.0505792941909236	0.23228503875486	-1.63926256696042	280	0.00018825436088268	0.00669504140894372
"GO:0061318"	"renal filtration cell differentiation"	0.0505805099328659	0.23228503875486	-1.63925088700239	16	-0.0020707198063034	0.0072010000042832
"GO:0072112"	"glomerular visceral epithelial cell differentiation"	0.0505805099328659	0.23228503875486	-1.63925088700239	16	-0.0020707198063034	0.0072010000042832
"GO:0003084"	"positive regulation of systemic arterial blood pressure"	0.0506634931006672	0.23261109935434	-1.63845417354611	12	-0.00252759829882539	0.00778822046223879
"GO:2000209"	"regulation of anoikis"	0.0507019163640523	0.232732466412623	1.63808562746636	21	0.00347358739409352	0.00897933965461606
"GO:0032092"	"positive regulation of protein binding"	0.0507562008459055	0.232871512838742	1.63756532356891	58	0.00244276039955892	0.0071040094342338
"GO:0003309"	"type B pancreatic cell differentiation"	0.0507693797419076	0.232876937511794	1.6374390738275	22	0.0034131359251781	0.00633244593447573
"GO:0045494"	"photoreceptor cell maintenance"	0.0508581750202682	0.233177535709093	-1.63658912211581	30	-0.00126760874572638	0.00904698803840878
"GO:0043178"	"alcohol binding"	0.0509718746324394	0.233309603953057	-1.63550250846669	91	-0.000345493650340096	0.00718987654462708
"GO:0019787"	"ubiquitin-like protein transferase activity"	0.0510247376063981	0.233496512592032	1.6349979602802	302	0.0015650474036338	0.00753355538585314
"GO:0031072"	"heat shock protein binding"	0.0510709665097739	0.233589064507173	1.6345570715639	70	0.00230040015202434	0.00819926915084979
"GO:0030324"	"lung development"	0.0511953247493971	0.233719065181386	1.6333726314867	182	0.00176152290840936	0.00747344217644593
"GO:0051960"	"regulation of nervous system development"	0.0512573317371743	0.233719065181386	1.63278290603457	584	0.00137097862709906	0.00722548029184135
"GO:0001525"	"angiogenesis"	0.0512933787299901	0.233719065181386	1.63244033730019	396	0.00147706445104138	0.00770163987213125
"GO:0035004"	"phosphatidylinositol 3-kinase activity"	0.0513003759405771	0.233719065181386	1.63237386225715	12	0.00429648168286722	0.00902792271214123
"GO:0017069"	"snRNA binding"	0.0513005698994952	0.233719065181386	1.63237201970741	20	0.00352821474480115	0.00657706805613102
"GO:0098661"	"inorganic anion transmembrane transport"	0.0513153981267733	0.233719065181386	-1.63223117253837	125	-0.000160897124765665	0.00621841216969201
"GO:1903531"	"negative regulation of secretion by cell"	0.0514075907254285	0.233760635081288	-1.6313561989956	142	-9.49226522623086e-05	0.0079342131527764
"GO:0031256"	"leading edge membrane"	0.051454355083743	0.233808974926409	1.63091284888491	120	0.00196344123781266	0.00795215616433274
"GO:0010613"	"positive regulation of cardiac muscle hypertrophy"	0.0515380368904026	0.234001381728649	1.63012030155123	15	0.00393246423561796	0.00782492815285552
"GO:0014742"	"positive regulation of muscle hypertrophy"	0.0515380368904026	0.234001381728649	1.63012030155123	15	0.00393246423561796	0.00782492815285552
"GO:0043154"	"negative regulation of cysteine-type endopeptidase activity involved in apoptotic process"	0.0515555063359221	0.234001381728649	1.6299549781985	75	0.00224857198834933	0.00631976746505239
"GO:0034101"	"erythrocyte homeostasis"	0.0515663450935114	0.234001381728649	1.62985242722797	107	0.00202642467189844	0.00770501441242079
"GO:1990126"	"retrograde transport, endosome to plasma membrane"	0.0516151769606348	0.234015998299136	1.62939061665793	11	0.00444152070905027	0.0109937133755466
"GO:0070646"	"protein modification by small protein removal"	0.0516170475647891	0.234015998299136	1.62937293297275	106	0.00203146628236076	0.0080234529088108
"GO:0000466"	"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	0.051658397150605	0.234015998299136	1.62898216628645	12	0.00428940543051635	0.0114562356342754
"GO:0005372"	"water transmembrane transporter activity"	0.0516610262534174	0.234015998299136	-1.62895732884118	12	-0.00250778459198089	0.00529847343797875
"GO:0006399"	"tRNA metabolic process"	0.0516840507614825	0.234015998299136	1.62873985651303	139	0.00188556085769546	0.00627959432861247
"GO:0050995"	"negative regulation of lipid catabolic process"	0.0516921934271788	0.234015998299136	-1.62866296540163	19	-0.00180909126694052	0.00671220652709901
"GO:0042158"	"lipoprotein biosynthetic process"	0.0517289639759733	0.234015998299136	1.62831586133809	81	0.00219577563778492	0.00678444730549378
"GO:1902166"	"negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator"	0.0518158344544414	0.234254905625248	1.62749660576044	13	0.00415300202111496	0.00877824958132029
"GO:0030595"	"leukocyte chemotaxis"	0.0518179767543176	0.234254905625248	-1.62747641601821	152	-5.94045248229671e-05	0.00798750123602622
"GO:0010181"	"FMN binding"	0.0518590201110628	0.234385866914075	-1.62708973789702	15	-0.00214524041675138	0.00981803750663659
"GO:0098543"	"detection of other organism"	0.0519218154727126	0.234515631857604	-1.62649859997844	18	-0.00187946781427249	0.00728986598618829
"GO:0097164"	"ammonium ion metabolic process"	0.0519261961602044	0.234515631857604	-1.62645738261811	171	-4.00686392378366e-06	0.006830569728092
"GO:0070228"	"regulation of lymphocyte apoptotic process"	0.0519291151628564	0.234515631857604	-1.6264299196081	51	-0.000753354205796141	0.00802702230674069
"GO:0002579"	"positive regulation of antigen processing and presentation"	0.051996912008786	0.234596908719115	-1.62579240771207	11	-0.00265211054338785	0.00786783551168225
"GO:0030126"	"COPI vesicle coat"	0.0520025213404331	0.234596908719115	1.62573969125246	13	0.00414948039332536	0.0044187134212499
"GO:0002697"	"regulation of immune effector process"	0.0520355496455903	0.234596908719115	-1.62542938305276	282	0.000196698040661737	0.00771076772327686
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	0.0520557089506589	0.234606254506933	1.62524005883559	20	0.00351669160607227	0.00684653982024939
"GO:0032225"	"regulation of synaptic transmission, dopaminergic"	0.052064895137846	0.234606254506933	1.62515380694021	16	0.00382682075099134	0.0101351498281131
"GO:0031968"	"organelle outer membrane"	0.0521102084030818	0.234702149568201	1.6247285237671	156	0.00182702003537114	0.00706095298629604
"GO:0010830"	"regulation of myotube differentiation"	0.0521103577497912	0.234702149568201	-1.6247271225741	44	-0.000877817447524986	0.0072581164253213
